imdb_id,homepage,overview,popularity,poster_path,spoken_languages,video,title,language,isAdult,startYear,runtimeMinutes,genres,directors,writers,averageRating,actor1,actor2,actor3,Voisin1,Voisin2,Voisin3,Voisin4
tt0059040,,"A killer on the run is found lying flat on his face in a wet clay bank. He is rescued by potters who shelter him within their community. There he falls in love with a woman. Unfortunately, another man who has been calling upon the woman gets jealous and turns the fugitive in to the cops. The woman gets revenge.",0.6,/pQ1TGy3RlM9wnhDiFJiZoGHuT8J.jpg,['en'],False,Argile,\N,0.0,1965,85,Drama,3184,nm0542211,6.5,,,,4154,4160,4180,4226
tt0056248,,"On a Christmas night, an ex-convict meets a beautiful Italian married woman who has got a lot of things to hide.",1.568,/adiKtMgMJ6TWHPns7Dt9x8KY1K0.jpg,['fr'],False,Le monte-charge,\N,0.0,1962,90,Drama,3185,"nm0089958,nm0201063",7.3,,,,4155,4119,3999,3973
tt0118239,https://www.tornasolmedia.com/extasis/?lang=en,"Rober, Max and Ona, three young people living on the fringes of society, decide to commit a risky robbery.",1.127,/o7pStHIpVTZun9yTC48Xnntxjm.jpg,['es'],False,Éxtasis,\N,0.0,1996,93,Drama,3186,"nm0057819,nm0649875",6.5,,,,4156,4198,4195,3991
tt0378284,,"Santiago, capital of Chile during the Marxist government of elected, highly controversial president Salvador Allende. Father McEnroe supports his leftist views by introducing a program at the prestigious ""collegio"" (Catholic prep school) St. Patrick to allow free admission of some proletarian kids. One of them is Pedro Machuca, slum-raised son of the cleaning lady in Gonzalo Infante's liberal-bourgeois home. Yet the new classmates become buddies, paradoxically protesting together as Gonzalo gets adopted by Pedro's slum family and gang. But the adults spoil that too, not in the least when general Pinochet's coup ousts Allende, and supporters such as McEnroe.",7.153,/oBDAEhTLWwflrqRZMsrOisqkVSb.jpg,"['es', 'en']",False,Mon ami Machuca,\N,0.0,2004,121,Biography,3187,"nm1505557,nm1802491,nm0368336,nm0939540",7.7,,,,4157,4109,4213,4312
tt0091607,,"In ancient China, Zhi Ming trains at the legendary Northern Shaolin temple to avenge the death of his father at the hands of a nefarious magistrate.",9.933,/5Gk38G7JcGJY6aR4cdrZ8sftSsv.jpg,"['cn', 'zh']",False,Le temple des arts martiaux,\N,0.0,1986,94,Action,206,"nm3071757,nm0843867",6.4,,,,4158,3924,1322,1037
tt7219324,http://diaphana.fr/film/la-villa/,"By a little bay near Marseille lies a picturesque villa owned by an old man. His three children have gathered by his side for his last days. It’s time for them to weigh up what they have inherited of their father’s ideals and the community spirit he created in this magical place. The arrival, at a nearby cove, of a group of boat people will throw these moments of reflection into turmoil.",4.963,/9EpuaE0QmNkOxhHzfUfsuzXwo60.jpg,"['ar', 'fr']",False,La villa,\N,0.0,2017,107,Comedy,1221,"nm0350168,nm0885087",6.5,,,,4159,1332,1459,1286
tt0090368,,"In the town of Bryakhimov, noble but poor widow Harita Ignatyevna Ogudalova seeks to arrange marriages for her three daughters. She maintains an “open house”, hoping to attract gentlemen well-off enough to marry a dowry-less girl for love.",2.972,/vaBfLrXqzmRDkXhnNv2sHSzq27Z.jpg,['ru'],False,Romance cruelle,\N,0.0,1984,142,Drama,3188,"nm0652534,nm0752922",7.9,,,,4160,4180,4226,4021
tt0064579,,"The story, set in Kansas during the 1920's, covers less than a year in the life of a black teenager, and documents the veritable deluge of events which force him into sudden manhood. The family relationships and enmities, the fears, frustrations and ambitions of the black teenager in small-town America are explored with a strong statement about human values.",2.678,/yYqHhAqYg9b47FlMcxQgUZPMgs2.jpg,['en'],False,Les sentiers de la violence,\N,0.0,1969,107,Drama,3189,"nm0662953,nm10812135",7.2,,,,4161,4902,4087,4242
tt5825380,,"The story of four characters whose lives intertwine amid the hustle and bustle of the Coney Island amusement park in the 1950s: Ginny, an emotionally volatile former actress now working as a waitress in a clam house; Humpty, Ginny’s rough-hewn carousel operator husband; Mickey, a handsome young lifeguard who dreams of becoming a playwright; and Carolina, Humpty’s long-estranged daughter, who is now hiding out from gangsters at her father’s apartment.",12.025,/fPXn8SW4pa4kJErAIAJLmb3Znns.jpg,['en'],False,Wonder Wheel,\N,0.0,2017,101,Drama,929,nm0000095,6.2,,,,4162,1031,3091,1670
tt0067237,,"Campana, a commissar at the drugs bureau of Paris police gets an undercover job in Nice to catch an Italian-French mafia boss. As he slips into the identity of a gangster's brother, who was already killed, he has to play the role of a loving husband with child - something that is not so easy for a confirmed single like Campana. Unfortunately American killers chase behind the Nice mafia clan too, in order to get control of French drug trades to USA.",3.086,/7blnuKxaeujfYufurrxEUGV82yq.jpg,"['fr', 'it']",False,Il était une fois un flic...,\N,0.0,1972,95,Comedy,811,"nm0139157,nm0891554,nm0491626",6.2,,,,2831,4163,884,864
tt11012320,,"In August 1961, speleologists from Italy’s booming North arrive on a Calabrian plateau where time stands still. The intruders discover one of the world’s deepest caves, the Bifurto Abyss, under the gaze of an old shepherd, the only witness of the pristine territory.",5.223,/m64CWU1Hji19Kr4b4uLJZBrTQDi.jpg,['it'],False,Il buco,\N,0.0,2021,93,Drama,3190,"nm1506005,nm0321310",6.6,,,,4164,4823,3179,3224
tt16118360,https://paperpadlockproductions.com/3438-2/,Two terminally ill hospice residents conspire to make their spouses fall in love with each other to lessen the impact of their death. Things go awry when they themselves fall in love and one of them begins to feel better.,1.017,/m3fEb3YFE9CW0hpW80P5mzAnpKX.jpg,['en'],False,Last Resort,\N,0.0,2022,92,Drama,3191,nm2487240,6.4,,,,4165,3938,4121,4225
tt0125439,http://www.notting-hill.com/,"William Thacker is a London bookstore owner whose humdrum existence is thrown into romantic turmoil when famous American actress Anna Scott appears in his shop. A chance encounter over spilled orange juice leads to a kiss that blossoms into a full-blown affair. As the average bloke and glamorous movie star draw closer and closer together, they struggle to reconcile their radically different lifestyles in the name of love.",28.722,/fQqfLeD7h4nCXK0N5HEa4dAExk1.jpg,['en'],False,Coup de foudre à Notting Hill,\N,0.0,1999,124,Comedy,2175,nm0193485,7.2,,,,4166,4918,2553,2548
tt1386691,,Shot in reverse day-by-day through a week—a local sheriff embarks on a quest to unlock the mystery of three small-town criminals and a bank heist gone wrong.,9.077,/bQHhpTHiys0CZRrdDRKvXBmM5KL.jpg,['en'],False,Shimmer Lake,\N,0.0,2017,86,Action,3192,nm3349927,6.3,,,,4167,4328,4110,3930
tt0264395,,A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.,14.045,/uXgx1wQgH7KhqK2Y4ZeicPd9PaN.jpg,['en'],False,Basic,\N,0.0,2003,98,Crime,1296,nm0888743,6.4,,,,4168,3952,1513,1779
tt0054343,,"Ruth is an unusual character in the Bible. First she's a female protagonist, one of a select few there. Secondly her story gets its own book in the Old Testament, a short item of only four chapters. Lastly she's the first non-Hebrew protagonist in the Bible since Abraham sired the Hebrew people. It's a simple story in the Old Testament. Ruth is one of two Moabite women who marry the sons of Elimelech and Naomi. When Elimelech and sons Mahlon and Chillion die, leaving Naomi a widow with two widowed daughters-in-law, Naomi decides to return to Israel. One daughter-in-law, Orpah, bids her goodbye. Daughter-in-law Ruth however says she will not desert her. She's going to give up the life and culture of Moab and her people will be Naomi's people in the most famous line from the Book of Ruth.",6.037,/4MPqitAdH1WC52AOMZStTc6bRMX.jpg,['en'],False,L'histoire de Ruth,\N,0.0,1960,132,Drama,2518,nm0181658,6.7,,,,4169,3161,3162,4797
tt2741090,http://www.waitinginthewingsthemusical.com/,"Two entertainers destined for the big time are mismatched in a casting office from two very different online contests. Tony, a stripper from New York, is cast in an Off-Broadway musical and needs to trade in his tear-away trunks for tap shoes and tights. Anthony, a naive musical theatre enthusiast from Montana, needs to decide if he can strip all the way down just to stay in town. Hilarity ensues as they realize that ""to make it"" they're gonna have to learn some new tricks.",2.366,/1OB581Y3tAtBTYBtKFD4hYsxOQX.jpg,['en'],False,Waiting in the Wings,\N,0.0,2014,107,Comedy,3193,nm1219282,6.1,,,,4170,4185,4193,4132
tt8097030,https://www.disneyplus.com/movies/turning-red/4mFPCXJi7N2m,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",154.459,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,"['cn', 'zh', 'ko', 'fr', 'en']",False,Alerte rouge,\N,0.0,2022,100,Adventure,3194,"nm7626019,nm3264196,nm4927551",7.0,,,,4171,4273,3996,3971
tt1235170,http://thefuturethefuture.com/,"When a couple decides to adopt a stray cat their perspective on life changes radically, literally altering the course of time and space and testing their faith in each other and themselves.",4.36,/gu9zd9rzYaQj2eU1IGeOqcpytoW.jpg,['en'],False,The Future,\N,0.0,2011,91,Drama,3195,nm0432380,6.1,,,,4172,4128,4115,4229
tt15216504,https://www.netflix.com/title/81168281,This documentary traces the capture of serial killer Guy Georges through the tireless work of two women: a police chief and a victim's mother.,7.619,/4pNmisYcsu3fsC5XlOpt0LbyjA7.jpg,['fr'],False,Les femmes et l'assassin,\N,0.0,2021,92,Crime,3196,\N,6.4,,,,4173,4378,4339,4138
tt0119773,,A bored couple takes in a young man who turns their lives inside out.,2.489,/37TQCdHs8QeDkNuNqHXaQtxtJQs.jpg,['fr'],False,Nettoyage à sec,\N,0.0,1997,93,Drama,765,"nm0284774,nm0851522",6.8,,,,4174,838,4203,846
tt0101371,,"Dr. Richard Sturgess leads a team of compassionate doctors at a veteran's hospital. Along with Drs. Morgan, Handleman and Van Dorn, he fights to deliver adequate care to needy veterans in the face of funding cuts and a corrupt administration. To succeed, the staff may have to bend the rules and circumvent the villainous ""Article 99,"" a bureaucratic loophole that prevents veterans from receiving the benefits they deserve.",4.447,/zh1prlwAt5PlVtCuxOQxdQcDFaZ.jpg,['en'],False,Article 99,\N,0.0,1992,100,Comedy,1750,nm0193955,6.1,,,,4175,2050,2051,4636
tt2373878,,"Haitian born filmmaker Raoul Peck takes us on a 2-year journey inside the challenging, contradictory and colossal rebuilding efforts in post-earthquake Haiti.",1.248,/3fPX6qBXjcLVZKKAeyUBM9a0MEK.jpg,"['en', 'fr']",False,Assistance mortelle,\N,0.0,2013,99,Documentary,2366,nm0669704,6.8,,,,4176,2887,2948,3001
tt5974388,,"The film captures the daily duality of three young Palestinian women in Tel Aviv, caught between hometown tradition and big city abandon, and the price they must pay for a lifestyle that seems obvious to many: the freedom to work, party, fuck, and choose.",6.108,/52VRPSc4OqvdovABpH4Su32P3Ly.jpg,"['ar', 'he']",False,Je danserai si je veux,\N,0.0,2016,103,Drama,3197,nm4092213,7.3,,,,4177,4493,3864,3718
tt1100089,http://sonyclassics.com/foxcatcher/,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,10.662,/w6Sl079QtUcQ9dVQ2RP6aN9NBXx.jpg,['en'],False,Foxcatcher,\N,0.0,2014,134,Biography,3198,"nm0296861,nm0001246",7.0,,,,4178,4222,4157,4213
tt0246278,,"At age 17, Eglantine is troubled by a number of things. Her argumentative parents comprise an absentee and philandering father and an overprotective, occasionally alcoholic mother. Her boyfriend Sébastien is a couple of years older; he's ready, but she isn't. Frequent furtive visits to her therapist help her to see that these issues are not 'problems', but 'difficulties', which she has the strength to overcome.",1.194,/yhYylH1RVlM7WMYzM0EsrnXm90h.jpg,['fr'],False,La thérapie d'Eglantine,\N,0.0,2001,104,Comedy,3199,nm0491774,6.5,,,,4179,4215,4117,4061
tt0061196,,"The war ended a long time ago, but for the heroine of the film, the former pilot, only those years were filled with genuine meaning. She deeply feels discord with reality, lack of contact with her daughter. She doesn't manage to adapt to this peaceful, everyday life, she doesn't lose her piercing desire to fly...",2.563,/sGWFjV5e86OJWxs8QYbwo9MHtyL.jpg,['ru'],False,Les ailes,\N,0.0,1966,85,Drama,3200,"nm0752929,nm0947899",7.6,,,,4180,4160,4226,4021
tt1700841,http://www.sausagepartymovie.com,Frank leads a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.,31.592,/vNgdPJQ5CI60oEiiHLKRNrsDhMy.jpg,['en'],False,Sausage Party : La Vie privée des aliments,\N,0.0,2016,89,Adventure,3201,"nm3773434,nm3782043,nm0736622,nm1698571,nm1706767",6.1,,,,4181,4334,4232,4621
tt0421239,,"A woman is kidnapped by a stranger on a routine flight. Threatened by the potential murder of her father, she is pulled into a plot to assist her captor in offing a politician.",16.759,/vhSGJFfY2I4VFqQOasj7zrM0h6U.jpg,"['en', 'ru']",False,Red Eye : Sous haute pression,\N,0.0,2005,85,Thriller,460,"nm0255296,nm1929257",6.5,,,,4182,798,525,531
tt0107990,,"The ex-gymnast and survival artist Emil falls in love with the prostitute Lissy. Through her he meets some criminals whom he can help thanks to his gymnastic skills. But on his rise in the criminal hierarchy, Lissy might fall by the wayside.",0.6,,['de'],False,Rosenemil,\N,0.0,1993,90,Romance,3202,"nm0230648,nm0300168,nm0379253",7.7,,,,4183,4353,4020,4107
tt0072399,,"Avakum (Henry Brandon) is an old trapper who is having a harder and harder time getting by because of the dwindling wildlife in the region. One day he is on a tiger hunt when a big cat attacks his friend's son. Ava tries to shoot the tiger but accidentally kills the boy instead. Thinking he's accused of murder, he flees civilization, and eventually adapts to life among these same tigers. Boris (Herbert Nelson) , knows that his son's death was an accident, and tries to find Avakum and tell him he's innocent and should came back to the village. In the year that follows, Ava survives the harsh Siberian winter and finds himself at home beyond civilized life, to the point where when Boris finally does find him, it is a very touching goodbye, since the two old friends have drifted apart and have to remain in their separate worlds",1.18,/3HnSCDDQM9Zk6QpFNpTosyd2zX2.jpg,['en'],False,Quand souffle le vent du nord,\N,0.0,1974,113,Adventure,3203,"nm0702855,nm0706296",6.7,,,,4184,4278,3794,3933
tt0808399,,"New York, I Love You delves into the intimate lives of New Yorkers as they grapple with, delight in and search for love. Journey from the Diamond District in the heart of Manhattan, through Chinatown and the Upper East Side, towards the Village, into Tribeca, and Brooklyn as lovers of all ages try to find romance in the Big Apple.",10.01,/85pnbEkyGi211Rq9DmnqbNX18aK.jpg,"['en', 'gu', 'yi', 'fr']",False,"New York, je t'aime",\N,0.0,2008,103,Comedy,3204,"nm2873851,nm2581373,nm0395262,nm1252453,nm0412517,nm0994546,nm0622288,nm0144018,nm0935829,nm0005237,nm0000204,nm0015359,nm0551358,nm0694130,nm1475479,nm1440846,nm0040939",6.2,,,,4185,4193,4170,4210
tt6241872,https://www.sonyclassics.com/rubenbrandtcollector/,Psychotherapist Ruben Brandt becomes the most wanted criminal in the world when he and four of his patients steal paintings from the world's most renowned museums and art collections.,8.708,/4WwBf5Lex1XUQfS1nREp2a2JZsc.jpg,"['en', 'es', 'hu']",False,"Ruben Brandt, Collector",\N,0.0,2018,96,Action,3205,"nm0472425,nm8578767",7.4,,,,4186,4458,4315,4251
tt0424345,,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire.",11.714,/cLSW0nW94XT0DmBS69ublcLfQ9c.jpg,['en'],False,Clerks II,\N,0.0,2006,97,Comedy,79,nm0003620,7.3,,,,79,3072,4187,2668
tt12923028,,"Summer 1985. As every year, Rodri travels from Catalonia to Galicia and is reunited with his four friends. As real-world problems begin to undermine their friendship, the five of them embark on a nighttime adventure in search of a mythical object.",6.087,/8mxHAHepyXaV9rAhYIbimv11Pqy.jpg,['es'],False,Live Is Life,\N,0.0,2021,109,Comedy,3206,nm1181159,6.3,,,,4188,4124,4103,4475
tt0144906,,"A newlywed man who has just completed his national service, Alekos Stathakis, is trying to get over his class' misery, but doesn't have the necessary ""equipment"". He conceives an ambitious plan and submits it to a great concrete factory. He seems to believe that success is just around the corner and shares his illusion with his wife and his father. When his plan is rejected by the company, he keeps it to himself, making things even worse. He keeps leaving home to seemingly go to work and wanders to no purpose in Athens. He watches the world around him without really seeing anything, until a fatal accident ends his tragedy",0.681,/hCOpj2OJMfsdJVBdgC2v34NG7rk.jpg,['el'],False,La septième jour de la création,\N,0.0,1966,111,Drama,3207,nm0434019,7.0,,,,4189,4265,4015,4251
tt0063268,,"A money order from a relative in Paris throws the life of a Senegalese family man out of order. He deals with corruption, greed, problematic family members, the locals and the changing from his traditional way of living to a more modern one.",2.94,/uGR2KWBfT469toYrPlqSZ86vJ0U.jpg,"['fr', 'wo']",False,Le mandat,\N,0.0,1968,92,Comedy,3208,nm0783733,7.3,,,,4190,4228,4302,4325
tt0059875,,"Madame Bertini, a newly widowed 70-year-old miser, has lived a sheltered life in squalour. She determines to venture into the modern world and have as much fun as possible, and in doing so finds that she loves it. She blows her life savings, much to the disapproval of the young people around her.",1.527,/haKrvEchK2KKKrsR6LR15PZ44GO.jpg,['fr'],False,La vieille dame indigne,\N,0.0,1965,94,Comedy,18,"nm0021392,nm0106517,nm0689578",7.1,,,,4191,20,3648,32
tt1285241,,"Having conquered the Asian underworld, crime boss Don sets in motion a plan that will give him dominion over Europe.",7.914,/2gBM8c36HIwn4vc2UuMeliqiCKY.jpg,['hi'],False,"Don, le retour du roi",\N,0.0,2011,148,Action,3209,"nm1027719,nm0015287,nm0451311,nm6167937,nm1386575,nm8661566",7.1,,,,4192,4463,4212,4808
tt0072820,,"In the mid-1960s, a group of high school friends who live on the Near North Side of Chicago enjoy life to the fullest...parties, hanging out, meeting new friends. Then life changes for two of the guys when they are falsely arrested in connection with stealing a Cadillac. We follow their lives through to the dramatic end of high school.",6.097,/r9Kj0EAqoXK22epzevx4QyXrllM.jpg,['en'],False,Cool,\N,0.0,1975,107,Comedy,3210,nm0599088,7.1,,,,4193,4185,4210,4170
tt0289782,,"A war widow determined to clear the name of her disgraced husband, who was court-martialed for desertion and executed. Official records have been destroyed, and the ministry that distributes benefits continues to deny her a pension. Twenty-six years after the war, she seeks out four survivors of her husband's garrison. Each tells a dramatically different story about her husband's conduct, but she is determined to learn the truth.",4.911,/lBBZNl477SNsAORNjnHyFvprxAd.jpg,['ja'],False,"Sous les drapeaux, l'enfer",\N,0.0,1972,96,Drama,35,"nm0297935,nm0651487,nm0793881,nm1015880",8.0,,,,4194,4120,2615,93
tt0123368,,"In Nazi-occupied Czechoslovakia, a doctor-turned-warehouse employee reluctantly agrees to treat a gravely wounded political fugitive, putting himself and everyone living in his building complex in danger.",1.602,/noh5Xu16JpLTmccJIfZOm4m4lKH.jpg,['cs'],False,"Le cinquième cavalier, c'est la peur",\N,0.0,1965,100,Drama,3211,"nm0624924,nm0069407,nm0117432,nm0468278,nm0472695",7.2,,,,4195,4198,4156,4451
tt9850492,,"Nazi troops massacre 30,000 Jews over a three-day period in September 1941. Babyn Yar ravine in Kyiv, Ukraine.",1.716,/zBT9Cdlwxl9ZNDTzqZQ3I09L0ik.jpg,['ru'],False,Babi Yar,\N,0.0,2021,121,Documentary,3212,nm0523665,7.7,,,,4345,4409,4196,4298
tt2172584,,"Driven by an intense need for fame and validation, members of a dysfunctional Hollywood family are chasing celebrity, one another and the relentless ghosts of their pasts.",10.599,/vKd9ugmlCiiEbC0MVAPbTY1iNtx.jpg,['en'],False,Maps to the Stars,\N,0.0,2014,111,Comedy,2304,nm0905818,6.2,,,,4197,2770,2892,3074
tt0299873,,"On his way to a medical convention, Dr Fausto runs into a man who claims the Doctor removed his stomach eight years ago in a surgical operation. Against all odds, he is still alive. The man turns up repeatedly and promises Fausto to make all his wishes come true. Reality starts dissolving and Fausto begins to lose control",2.902,/3ro3LJm6vfLTYymSwmKHMSUTsUj.jpg,"['ca', 'es']",False,Fausto 5.0,\N,0.0,2001,93,Drama,3213,nm0508208,6.2,,,,4198,4156,4195,3991
tt0083021,,"A high-school girl inherits a declining yakuza organization, which seeks to repair its fortunes under her leadership.",4.411,/6gSmxfFhzVXr1hGXfda0K86rIIA.jpg,['ja'],False,Sailor Suit and Machine Gun,\N,0.0,1981,131,Action,585,"nm0015044,nm0849099",6.4,,,,4199,2926,4828,2625
tt1596345,,American chess champion Bobby Fischer prepares for a legendary match-up against Russian Boris Spassky.,13.103,/lw6oQ70aLS2thMyUn0CPSYiUiau.jpg,"['en', 'ru']",False,Le prodige,\N,0.0,2014,115,Biography,1231,"nm1140275,nm0729151,nm0929349",7.0,,,,4200,2931,1406,1347
tt0082539,,"Helene, a pill-addicted anesthesiologist, is mourning the death of her boyfriend when, through a car accident she causes, she chances to meet the lethargic Gilles, a young man who lives for free at his mother's hotel. Gilles pursues Helene romantically, and she eventually softens up. Gilles, however, is also devoted to Bernard, a petty crook who revels in mugging gay men. All three struggle with relationships that seem to be going nowhere.",2.862,/uJMKIDfHolHXSEy3Deoa8nk5C7z.jpg,['fr'],False,Hôtel des Amériques,\N,0.0,1981,95,Drama,705,"nm0851522,nm0029242",6.4,,,,4201,1971,770,782
tt0072443,,"A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.",14.118,/AttDP5OEsMxtHPPN7Z92p2Ntnmd.jpg,"['es', 'ru']",False,Le miroir,\N,0.0,1975,107,Biography,2274,"nm0001789,nm0592735,nm0850493",7.9,,,,4202,2623,3112,3128
tt0070056,,,0.6,/ktlPov4D2tADTNCOARJrBfGqpR5.jpg,['fr'],False,La femme de Jean,\N,0.0,1974,100,Drama,768,"nm0069198,nm0913966",7.2,,,,838,4203,4174,846
tt9501310,https://www.conan-movie.jp/,"The world's greatest blue sapphire, the ""blue lapis fist"", said to have sunk in a pirate ship in the late 19th century, on the coasts of Singapore. A local millionaire plots to retrieve it, and when it's exhibited in an exhibition at the Singaporean Marina Sands hotel, a murder takes place.",5.658,/nBXYNvGzYGzDxNl0NbXC0nwiA0o.jpg,['ja'],False,Détective Conan: Le Poing de saphir bleu,\N,0.0,2019,109,Action,3214,"nm1108327,nm4826450",6.3,,,,4204,4141,4368,4431
tt1327194,http://theluckyonemovie.warnerbros.com/,A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,21.869,/vK3A2i5dPCSB4vYBMcDZzm8DfRd.jpg,['en'],False,The Lucky One,\N,0.0,2012,101,Drama,426,"nm3391497,nm0817023",6.4,,,,4205,2749,857,1574
tt0053739,,Three couples are involved in a murder at Montecarlo.,1.4,/yUEV6Ywe6jYxHGsfJKciyxttNVV.jpg,['it'],False,Chacun son alibi,\N,0.0,1960,106,Comedy,3215,"nm0035208,nm0080755,nm0814242,nm0835267,nm0898812",6.9,,,,4206,3851,4188,4124
tt0214589,,"Three best friends meet and boldly talk about sex together. Their characters are as different as their lifestyles. One works at a hotel, one at a design firm and the other is a graduate student. The conversations alter their lives as they begin to have different sexual relationships than before.",2.244,/6jOn9gaf1FeTqb0JaD6WFccFc6W.jpg,['ko'],False,Girls' Night Out,\N,0.0,1998,101,Drama,2488,nm0407992,6.1,,,,3101,4207,4584,3067
tt0096189,,"A bittersweet tale of lost love, based on a short story (""The Apple Tree"") by John Galsworthy.",3.199,/b6XQXoztmITlmzVIQUlJs4NKcGg.jpg,['en'],False,A Summer Story,\N,0.0,1988,95,Drama,3216,"nm0303335,nm0607890",7.2,,,,4208,4125,4104,3941
tt0261097,,"Marc Lafarge, 13, is idolized by his brother Thomas, 20, future veterinarian and amateur boxer. Thomas has a soul of justice. Thus, returning home with Marc after a fight, he hits a little thug who has just robbed an old lady.",0.942,/yUsvKbh2hh3pvN6OwQDo0aDfnj1.jpg,['fr'],False,Ne pleure pas,\N,0.0,1978,110,Drama,3217,"nm0259896,nm0481366",7.0,,,,4209,4319,4097,4772
tt1477837,http://www.foxsearchlight.com/cedarrapids/,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,7.494,/udHprtPPfDHdcR1ijoY24mt9OB1.jpg,['en'],False,Bienvenue à Cedar Rapids,\N,0.0,2011,87,Comedy,3218,nm1601882,6.3,,,,4210,4193,4185,4170
tt8359842,,Filmmaker Elia Suleiman travels to different cities and finds unexpected parallels to his homeland of Palestine.,7.484,/5AJeDg97JlJxPEP38wDUlJ1OXgU.jpg,"['ar', 'fr', 'he', 'en', 'es']",False,It Must Be Heaven,\N,0.0,2019,102,Comedy,821,nm0837839,6.9,,,,4211,899,872,2131
tt2283362,https://www.sonypictures.com/movies/jumanjiwelcometothejungle,"Four teenagers in detention discover an old video game console with a game they’ve never heard of. When they decide to play, they are immediately sucked into the jungle world of Jumanji in the bodies of their avatars. They’ll have to complete the adventure of their lives filled with fun, thrills and danger or be stuck in the game forever!",39.101,/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,['en'],False,Jumanji : Bienvenue dans la jungle,\N,0.0,2017,119,Action,3219,"nm0571344,nm1273099,nm0003298,nm0684374,nm0885575,nm0852430,nm0378144,nm0833164",7.0,,,,4212,4234,4808,4078
tt1111876,,"As Indonesia prepares to invade the tiny nation of East Timor, five Australian based journalists go missing. Four weeks later, veteran foreign correspondent Roger East is lured to East Timor by the young and charismatic José Ramos-Horta to tell the story of his country and investigate the fate of the missing men. As East's determination to uncover the truth grows, the threat of invasion intensifie",5.405,/xjb9lDIk7uf5o77MhxRaRFfEEhV.jpg,['en'],False,Conspiration,\N,0.0,2009,111,Biography,3220,"nm0932011,nm0175352,nm3602744",7.0,,,,4213,4157,4312,4109
tt1376717,,"In central Gothenburg, Sweden, a group of boys, aged 12-14, robbed other children on about 40 occasions between 2006 and 2008. The thieves used an elaborate scheme called the 'little brother number' or 'brother trick', involving advanced role-play and gang rhetoric rather than physical violence.",5.921,/bJWi0taJmU9WyPdIUVhShxISCFA.jpg,['sv'],False,Play,\N,0.0,2011,118,Drama,2349,"nm1615036,nm1128037",7.1,,,,4214,2890,2916,2867
tt0065848,,"Evan Evans, the director of a ballet troupe, is rehearsing his next show in Monaco, in preparation for a worldwide tour. When one member of his troupe leaves to get married, Evans imposes a regime of strict discipline on his remaining dancers. The latter get their revenge by presenting Evans’ nephew Philippe, the only male member of the group, with a baby and a note claiming he is the father…",6.676,/b6IYXmSNkWPSrDG8wyUisEP0c8n.jpg,"['fr', 'it']",False,L'Homme orchestre,\N,0.0,1970,85,Comedy,3221,"nm0354677,nm0466047,nm0902839",6.2,,,,4215,4179,4117,4613
tt2078586,http://despreoamenisimelci.ro/,One worker in a bankrupt factory finds an unusual solution to save his co-workers from unemployment. If it doesn't work the factory will be privatized and sold to a French company planning to convert the plant into a snail cannery. Only 300 of the 3000 workers will keep their jobs.,2.383,/qApYDHXv6s84Z5xutBPhQNCTJgl.jpg,"['fr', 'ro', 'es']",False,Des Escargots et des Hommes,\N,0.0,2012,93,Comedy,3222,nm2071662,7.2,,,,4216,3896,4777,4447
tt0209885,,"During the Gulf War, Fatma works as a maid for a wealthy man, and her son Mohammed is suffering from oppression by his teacher Mansour, who's having an affair with Fatima, taking advantage of her difficult circumstances. Mohammad gets drawn to extremist religious world led by Sheikh Khalid.",0.711,/aC4B9zPfbSTadilQhYPX1ERNtCS.jpg,['ar'],False,Les portes fermées,\N,0.0,1999,107,Drama,3223,nm0381714,6.7,,,,4217,4299,3939,3894
tt2553424,http://hedone.com.au/projects/the-infinite-man,A man's attempts to construct the ultimate romantic weekend backfire when his quest for perfection traps his lover in an infinite loop.,3.183,/uAzV7D3nRyFbYe6EkuV1J6OHiQ0.jpg,['en'],False,The Infinite Man,\N,0.0,2014,85,Comedy,3224,nm2028209,6.2,,,,4218,4335,4384,4446
tt14114802,https://www.focusfeatures.com/the-outfit/,"Leonard is an English tailor who used to craft suits on London’s world-famous Savile Row. After a personal tragedy, he’s ended up in Chicago, operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters.",46.509,/lZa5EB6PVJBT5mxhgZS5ftqdAm6.jpg,['en'],False,The Outfit,\N,0.0,2022,105,Crime,3225,"nm2441699,nm0565611",7.2,,,,4219,4301,4568,4173
